Sample,X(ms) [15.06.2012 10:21:47 954 UTC],"T[%MD116]","Tr[%MD104]","U[%MD124]"
2,1339755708154.333840,52.7705421447754,49.994571685791,2.5182523727417
3,1339755708254.331960,52.7524604797363,49.994571685791,2.5182523727417
4,1339755708354.372020,52.4811935424805,49.994571685791,3.91276478767395
5,1339755708454.338700,52.1647148132324,49.994571685791,3.91276478767395
6,1339755708554.345000,52.1466293334961,49.994571685791,3.91276478767395
7,1339755708654.336380,51.631217956543,49.994571685791,3.91276478767395
8,1339755708754.351040,51.8211097717285,49.994571685791,3.91276478767395
9,1339755708854.379100,51.5498390197754,49.994571685791,6.24781608581543
10,1339755708954.383000,51.5317573547363,49.994571685791,6.24781608581543
11,1339755709054.342360,50.9440116882324,49.994571685791,6.24781608581543
12,1339755709154.333500,50.6184883117676,49.994571685791,6.24781608581543
13,1339755709254.364740,50.609447479248,49.994571685791,6.24781608581543
14,1339755709354.400220,50.609447479248,49.994571685791,7.76311588287354
15,1339755709454.354580,50.3110542297363,49.994571685791,7.76311588287354
16,1339755709554.332240,50.0307426452637,49.994571685791,7.76311588287354
17,1339755709654.350660,49.7142639160156,49.994571685791,7.76311588287354
18,1339755709754.374120,49.678092956543,49.994571685791,7.76311588287354
19,1339755709854.380320,49.4068298339844,49.994571685791,9.21732711791992
20,1339755709954.355280,49.072265625,49.994571685791,9.21732711791992
21,1339755710054.325140,48.7648277282715,49.994571685791,9.21732711791992
22,1339755710154.376760,48.638240814209,49.994571685791,9.21732711791992
23,1339755710254.341100,48.4483489990234,49.994571685791,9.21732711791992
24,1339755710354.375000,48.4483489990234,49.994571685791,11.1696252822876
25,1339755710454.408760,48.149959564209,49.994571685791,11.1696252822876
26,1339755710554.342760,47.8515625,49.994571685791,11.1696252822876
27,1339755710654.343400,47.8334770202637,49.994571685791,11.1696252822876
28,1339755710754.353320,47.535083770752,49.994571685791,11.1696252822876
29,1339755710854.395180,47.4084930419922,49.994571685791,11.7530908584595
30,1339755710954.349640,47.2095642089844,49.994571685791,11.7530908584595
31,1339755711054.356760,47.0558433532715,49.994571685791,11.7530908584595
32,1339755711154.338000,46.9202117919922,49.994571685791,11.7530908584595
33,1339755711254.333760,46.630859375,49.994571685791,11.7530908584595
34,1339755711354.377500,46.5946922302246,49.994571685791,12.9371356964111
35,1339755711454.339040,46.5946922302246,49.994571685791,12.9371356964111
36,1339755711554.355120,46.5946922302246,49.994571685791,12.9371356964111
37,1339755711654.330240,46.3053398132324,49.994571685791,12.9371356964111
38,1339755711754.409340,46.2872543334961,49.994571685791,12.9371356964111
39,1339755711854.389640,46.2872543334961,49.994571685791,12.486795425415
40,1339755711954.329860,46.440975189209,49.994571685791,12.486795425415
41,1339755712054.336640,46.2962951660156,49.994571685791,12.486795425415
42,1339755712154.335560,46.2872543334961,49.994571685791,12.486795425415
43,1339755712254.350660,46.2872543334961,49.994571685791,12.486795425415
44,1339755712354.376120,46.1335372924805,49.994571685791,11.7963542938232
45,1339755712454.347420,46.2872543334961,49.994571685791,11.7963542938232
46,1339755712554.337460,45.9979019165039,49.994571685791,11.7963542938232
47,1339755712654.334840,45.9798164367676,49.994571685791,11.7963542938232
48,1339755712754.332980,46.1335372924805,49.994571685791,11.7963542938232
49,1339755712854.419620,45.9888610839844,49.994571685791,12.5974788665771
50,1339755712954.341060,45.9798164367676,49.994571685791,12.5974788665771
51,1339755713054.384100,45.9617347717285,49.994571685791,12.5974788665771
52,1339755713154.335480,45.9798164367676,49.994571685791,12.5974788665771
53,1339755713254.333680,45.9798164367676,49.994571685791,12.5974788665771
54,1339755713354.383560,45.9798164367676,49.994571685791,12.6371994018555
55,1339755713454.343700,46.269172668457,49.994571685791,12.6371994018555
56,1339755713554.333540,46.576602935791,49.994571685791,12.6371994018555
57,1339755713654.341240,46.2962951660156,49.994571685791,12.6371994018555
58,1339755713754.351300,46.2872543334961,49.994571685791,12.6371994018555
59,1339755713854.376260,46.2872543334961,49.994571685791,10.9127416610718
60,1339755713954.338900,46.8117027282715,49.994571685791,10.9127416610718
61,1339755714054.338760,46.757453918457,49.994571685791,10.9127416610718
62,1339755714154.343700,46.5946922302246,49.994571685791,10.9127416610718
63,1339755714254.332540,46.8840408325195,49.994571685791,10.9127416610718
64,1339755714354.412000,46.9021263122559,49.994571685791,10.2907018661499
65,1339755714454.333100,46.9021263122559,49.994571685791,10.2907018661499
66,1339755714554.364120,46.9021263122559,49.994571685791,10.2907018661499
67,1339755714654.340780,46.9202117919922,49.994571685791,10.2907018661499
68,1339755714754.335960,47.191478729248,49.994571685791,10.2907018661499
69,1339755714854.370960,47.5079574584961,49.994571685791,10.5801877975464
70,1339755714954.332140,47.5260429382324,49.994571685791,10.5801877975464
71,1339755715054.351120,47.797306060791,49.994571685791,10.5801877975464
72,1339755715154.336540,47.5622100830078,49.994571685791,10.5801877975464
73,1339755715254.339700,47.5260429382324,49.994571685791,10.5801877975464
74,1339755715354.379480,47.797306060791,49.994571685791,9.18125915527344
75,1339755715454.339400,47.8334770202637,49.994571685791,9.18125915527344
76,1339755715554.337060,47.8334770202637,49.994571685791,9.18125915527344
77,1339755715654.357500,48.0595359802246,49.994571685791,9.18125915527344
78,1339755715754.355180,47.8696479797363,49.994571685791,9.18125915527344
79,1339755715854.453580,48.1047439575195,49.994571685791,9.74951457977295
80,1339755715954.334900,48.1409149169922,49.994571685791,9.74951457977295
81,1339755716054.329420,48.4302673339844,49.994571685791,9.74951457977295
82,1339755716154.340600,48.1770820617676,49.994571685791,9.74951457977295
83,1339755716254.335140,48.4302673339844,49.994571685791,9.74951457977295
84,1339755716354.388140,48.4483489990234,49.994571685791,9.08479404449463
85,1339755716454.336760,48.7196197509766,49.994571685791,9.08479404449463
86,1339755716554.356580,48.4845199584961,49.994571685791,9.08479404449463
87,1339755716654.351900,48.7196197509766,49.994571685791,9.08479404449463
88,1339755716754.336180,48.755786895752,49.994571685791,9.08479404449463
89,1339755716854.376800,49.0270538330078,49.994571685791,8.53148651123047
90,1339755716954.381320,48.773868560791,49.994571685791,8.53148651123047
